"municipality","votes","parties","file","district"
"伊達市",310,"社会民主党","000785194.xls","北海道"
"伊達市",2103,"公明党","000785194.xls","北海道"
"伊達市",5054.243,"立憲民主党","000785194.xls","北海道"
"伊達市",520.756,"国民民主党","000785194.xls","北海道"
"伊達市",4809,"自由民主党","000785194.xls","北海道"
"伊達市",1371,"日本共産党","000785194.xls","北海道"
"伊達市",1083,"日本維新の会","000785194.xls","北海道"
"伊達市",618,"れいわ新選組","000785194.xls","北海道"
"伊達市",288,"支持政党なし","000785194.xls","北海道"
"伊達市",226,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"伊達市",16382.999,"得票数計","000785194.xls","北海道"
"北広島市",545,"社会民主党","000785194.xls","北海道"
"北広島市",3176,"公明党","000785194.xls","北海道"
"北広島市",8947.992,"立憲民主党","000785194.xls","北海道"
"北広島市",817.0069999999998,"国民民主党","000785194.xls","北海道"
"北広島市",8845,"自由民主党","000785194.xls","北海道"
"北広島市",2557,"日本共産党","000785194.xls","北海道"
"北広島市",2429,"日本維新の会","000785194.xls","北海道"
"北広島市",1202,"れいわ新選組","000785194.xls","北海道"
"北広島市",565,"支持政党なし","000785194.xls","北海道"
"北広島市",515,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"北広島市",29598.999,"得票数計","000785194.xls","北海道"
"石狩市",453,"社会民主党","000785194.xls","北海道"
"石狩市",3937,"公明党","000785194.xls","北海道"
"石狩市",7534.8,"立憲民主党","000785194.xls","北海道"
"石狩市",760.1989999999998,"国民民主党","000785194.xls","北海道"
"石狩市",7978,"自由民主党","000785194.xls","北海道"
"石狩市",2327,"日本共産党","000785194.xls","北海道"
"石狩市",2168,"日本維新の会","000785194.xls","北海道"
"石狩市",1104,"れいわ新選組","000785194.xls","北海道"
"石狩市",466,"支持政党なし","000785194.xls","北海道"
"石狩市",454,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"石狩市",27181.999,"得票数計","000785194.xls","北海道"
"北斗市",384,"社会民主党","000785194.xls","北海道"
"北斗市",2233,"公明党","000785194.xls","北海道"
"北斗市",6099.888,"立憲民主党","000785194.xls","北海道"
"北斗市",492.111,"国民民主党","000785194.xls","北海道"
"北斗市",8220,"自由民主党","000785194.xls","北海道"
"北斗市",1443,"日本共産党","000785194.xls","北海道"
"北斗市",1202,"日本維新の会","000785194.xls","北海道"
"北斗市",886,"れいわ新選組","000785194.xls","北海道"
"北斗市",354,"支持政党なし","000785194.xls","北海道"
"北斗市",333,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"北斗市",21646.999,"得票数計","000785194.xls","北海道"
"南幌町",74,"社会民主党","000785194.xls","北海道"
"南幌町",656,"公明党","000785194.xls","北海道"
"南幌町",1013.65,"立憲民主党","000785194.xls","北海道"
"南幌町",96.349,"国民民主党","000785194.xls","北海道"
"南幌町",1412,"自由民主党","000785194.xls","北海道"
"南幌町",284,"日本共産党","000785194.xls","北海道"
"南幌町",284,"日本維新の会","000785194.xls","北海道"
"南幌町",173,"れいわ新選組","000785194.xls","北海道"
"南幌町",54,"支持政党なし","000785194.xls","北海道"
"南幌町",58,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"南幌町",4104.999,"得票数計","000785194.xls","北海道"
"奈井江町",35,"社会民主党","000785194.xls","北海道"
"奈井江町",406,"公明党","000785194.xls","北海道"
"奈井江町",968.261,"立憲民主党","000785194.xls","北海道"
"奈井江町",56.738,"国民民主党","000785194.xls","北海道"
"奈井江町",901,"自由民主党","000785194.xls","北海道"
"奈井江町",279,"日本共産党","000785194.xls","北海道"
"奈井江町",149,"日本維新の会","000785194.xls","北海道"
"奈井江町",135,"れいわ新選組","000785194.xls","北海道"
"奈井江町",30,"支持政党なし","000785194.xls","北海道"
"奈井江町",36,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"奈井江町",2995.999,"得票数計","000785194.xls","北海道"
"上砂川町",23,"社会民主党","000785194.xls","北海道"
"上砂川町",301,"公明党","000785194.xls","北海道"
"上砂川町",491.044,"立憲民主党","000785194.xls","北海道"
"上砂川町",27.955,"国民民主党","000785194.xls","北海道"
"上砂川町",362,"自由民主党","000785194.xls","北海道"
"上砂川町",205,"日本共産党","000785194.xls","北海道"
"上砂川町",69,"日本維新の会","000785194.xls","北海道"
"上砂川町",54,"れいわ新選組","000785194.xls","北海道"
"上砂川町",25,"支持政党なし","000785194.xls","北海道"
"上砂川町",18,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"上砂川町",1575.999,"得票数計","000785194.xls","北海道"
"由仁町",56,"社会民主党","000785194.xls","北海道"
"由仁町",455,"公明党","000785194.xls","北海道"
"由仁町",923.282,"立憲民主党","000785194.xls","北海道"
"由仁町",63.717,"国民民主党","000785194.xls","北海道"
"由仁町",1036,"自由民主党","000785194.xls","北海道"
"由仁町",180,"日本共産党","000785194.xls","北海道"
"由仁町",196,"日本維新の会","000785194.xls","北海道"
"由仁町",121,"れいわ新選組","000785194.xls","北海道"
"由仁町",56,"支持政党なし","000785194.xls","北海道"
"由仁町",46,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"由仁町",3132.9990000000003,"得票数計","000785194.xls","北海道"
"長沼町",77,"社会民主党","000785194.xls","北海道"
"長沼町",703,"公明党","000785194.xls","北海道"
"長沼町",1249.032,"立憲民主党","000785194.xls","北海道"
"長沼町",148.967,"国民民主党","000785194.xls","北海道"
"長沼町",2176,"自由民主党","000785194.xls","北海道"
"長沼町",447,"日本共産党","000785194.xls","北海道"
"長沼町",351,"日本維新の会","000785194.xls","北海道"
"長沼町",249,"れいわ新選組","000785194.xls","北海道"
"長沼町",93,"支持政党なし","000785194.xls","北海道"
"長沼町",93,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"長沼町",5586.999,"得票数計","000785194.xls","北海道"
"栗山町",103,"社会民主党","000785194.xls","北海道"
"栗山町",977,"公明党","000785194.xls","北海道"
"栗山町",1793.347,"立憲民主党","000785194.xls","北海道"
"栗山町",142.652,"国民民主党","000785194.xls","北海道"
"栗山町",2199,"自由民主党","000785194.xls","北海道"
"栗山町",462,"日本共産党","000785194.xls","北海道"
"栗山町",445,"日本維新の会","000785194.xls","北海道"
"栗山町",237,"れいわ新選組","000785194.xls","北海道"
"栗山町",106,"支持政党なし","000785194.xls","北海道"
"栗山町",106,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"栗山町",6570.999,"得票数計","000785194.xls","北海道"
"月形町",42,"社会民主党","000785194.xls","北海道"
"月形町",217,"公明党","000785194.xls","北海道"
"月形町",523.09,"立憲民主党","000785194.xls","北海道"
"月形町",45.909,"国民民主党","000785194.xls","北海道"
"月形町",671,"自由民主党","000785194.xls","北海道"
"月形町",79,"日本共産党","000785194.xls","北海道"
"月形町",119,"日本維新の会","000785194.xls","北海道"
"月形町",74,"れいわ新選組","000785194.xls","北海道"
"月形町",41,"支持政党なし","000785194.xls","北海道"
"月形町",20,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"月形町",1831.999,"得票数計","000785194.xls","北海道"
"浦臼町",18,"社会民主党","000785194.xls","北海道"
"浦臼町",106,"公明党","000785194.xls","北海道"
"浦臼町",330.85,"立憲民主党","000785194.xls","北海道"
"浦臼町",24.149,"国民民主党","000785194.xls","北海道"
"浦臼町",362,"自由民主党","000785194.xls","北海道"
"浦臼町",53,"日本共産党","000785194.xls","北海道"
"浦臼町",41,"日本維新の会","000785194.xls","北海道"
"浦臼町",27,"れいわ新選組","000785194.xls","北海道"
"浦臼町",17,"支持政党なし","000785194.xls","北海道"
"浦臼町",6,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"浦臼町",984.999,"得票数計","000785194.xls","北海道"
"新十津川町",55,"社会民主党","000785194.xls","北海道"
"新十津川町",498,"公明党","000785194.xls","北海道"
"新十津川町",1084.086,"立憲民主党","000785194.xls","北海道"
"新十津川町",98.913,"国民民主党","000785194.xls","北海道"
"新十津川町",1450,"自由民主党","000785194.xls","北海道"
"新十津川町",208,"日本共産党","000785194.xls","北海道"
"新十津川町",189,"日本維新の会","000785194.xls","北海道"
"新十津川町",128,"れいわ新選組","000785194.xls","北海道"
"新十津川町",62,"支持政党なし","000785194.xls","北海道"
"新十津川町",54,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"新十津川町",3826.999,"得票数計","000785194.xls","北海道"
"妹背牛町",21,"社会民主党","000785194.xls","北海道"
"妹背牛町",195,"公明党","000785194.xls","北海道"
"妹背牛町",499.81,"立憲民主党","000785194.xls","北海道"
"妹背牛町",25.189,"国民民主党","000785194.xls","北海道"
"妹背牛町",771,"自由民主党","000785194.xls","北海道"
"妹背牛町",67,"日本共産党","000785194.xls","北海道"
"妹背牛町",67,"日本維新の会","000785194.xls","北海道"
"妹背牛町",49,"れいわ新選組","000785194.xls","北海道"
"妹背牛町",19,"支持政党なし","000785194.xls","北海道"
"妹背牛町",15,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"妹背牛町",1728.9989999999998,"得票数計","000785194.xls","北海道"
"秩父別町",15,"社会民主党","000785194.xls","北海道"
"秩父別町",166,"公明党","000785194.xls","北海道"
"秩父別町",392.676,"立憲民主党","000785194.xls","北海道"
"秩父別町",29.323,"国民民主党","000785194.xls","北海道"
"秩父別町",637,"自由民主党","000785194.xls","北海道"
"秩父別町",65,"日本共産党","000785194.xls","北海道"
"秩父別町",62,"日本維新の会","000785194.xls","北海道"
"秩父別町",42,"れいわ新選組","000785194.xls","北海道"
"秩父別町",16,"支持政党なし","000785194.xls","北海道"
"秩父別町",28,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"秩父別町",1452.9989999999998,"得票数計","000785194.xls","北海道"
"雨竜町",24,"社会民主党","000785194.xls","北海道"
"雨竜町",157,"公明党","000785194.xls","北海道"
"雨竜町",447.403,"立憲民主党","000785194.xls","北海道"
"雨竜町",31.596,"国民民主党","000785194.xls","北海道"
"雨竜町",560,"自由民主党","000785194.xls","北海道"
"雨竜町",59,"日本共産党","000785194.xls","北海道"
"雨竜町",77,"日本維新の会","000785194.xls","北海道"
"雨竜町",64,"れいわ新選組","000785194.xls","北海道"
"雨竜町",29,"支持政党なし","000785194.xls","北海道"
"雨竜町",19,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"雨竜町",1467.999,"得票数計","000785194.xls","北海道"
"北竜町",16,"社会民主党","000785194.xls","北海道"
"北竜町",108,"公明党","000785194.xls","北海道"
"北竜町",449.772,"立憲民主党","000785194.xls","北海道"
"北竜町",22.227,"国民民主党","000785194.xls","北海道"
"北竜町",419,"自由民主党","000785194.xls","北海道"
"北竜町",47,"日本共産党","000785194.xls","北海道"
"北竜町",50,"日本維新の会","000785194.xls","北海道"
"北竜町",33,"れいわ新選組","000785194.xls","北海道"
"北竜町",6,"支持政党なし","000785194.xls","北海道"
"北竜町",9,"ＮＨＫと裁判してる党弁護士法７２条違反で","000785194.xls","北海道"
"北竜町",1159.9989999999998,"得票数計","000785194.xls","北海道"
"沼田町",25,"社会民主党","000785194.xls","北海道"
"沼田町",193,"公明党","000785194.xls","北海道"
"沼田町",582.059,"立憲民主党","000785194.xls","北海道"
"沼田町",53.94,"国民民主党","000785194.xls","北海道"
